"Humidity"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
92,01	2024-12-22	2024-12-22 12:59:58	12H 59M 58S	22	12	2024	59
92,01	2024-12-22	2024-12-22 12:59:58	12H 59M 58S	22	12	2024	59
93,35	2024-12-22	2024-12-22 13:00:14	13H 0M 14S	22	12	2024	0
93,35	2024-12-22	2024-12-22 13:00:14	13H 0M 14S	22	12	2024	0
93,35	2024-12-22	2024-12-22 13:00:14	13H 0M 14S	22	12	2024	0
92,1	2024-12-22	2024-12-22 13:29:58	13H 29M 58S	22	12	2024	29
92,1	2024-12-22	2024-12-22 13:29:58	13H 29M 58S	22	12	2024	29
92,1	2024-12-22	2024-12-22 13:29:58	13H 29M 58S	22	12	2024	29
93,65	2024-12-22	2024-12-22 13:30:14	13H 30M 14S	22	12	2024	30
93,65	2024-12-22	2024-12-22 13:30:14	13H 30M 14S	22	12	2024	30
93,65	2024-12-22	2024-12-22 13:30:14	13H 30M 14S	22	12	2024	30
92,54	2024-12-22	2024-12-22 13:59:58	13H 59M 58S	22	12	2024	59
92,54	2024-12-22	2024-12-22 13:59:58	13H 59M 58S	22	12	2024	59
92,54	2024-12-22	2024-12-22 13:59:58	13H 59M 58S	22	12	2024	59
92,93	2024-12-22	2024-12-22 14:00:13	14H 0M 13S	22	12	2024	0
92,93	2024-12-22	2024-12-22 14:00:13	14H 0M 13S	22	12	2024	0
92,93	2024-12-22	2024-12-22 14:00:13	14H 0M 13S	22	12	2024	0
92,6	2024-12-22	2024-12-22 14:29:58	14H 29M 58S	22	12	2024	29
92,6	2024-12-22	2024-12-22 14:29:58	14H 29M 58S	22	12	2024	29
92,6	2024-12-22	2024-12-22 14:29:58	14H 29M 58S	22	12	2024	29
91,83	2024-12-22	2024-12-22 14:30:13	14H 30M 13S	22	12	2024	30
91,83	2024-12-22	2024-12-22 14:30:13	14H 30M 13S	22	12	2024	30
91,94	2024-12-22	2024-12-22 14:59:58	14H 59M 58S	22	12	2024	59
91,94	2024-12-22	2024-12-22 14:59:58	14H 59M 58S	22	12	2024	59
91,94	2024-12-22	2024-12-22 14:59:58	14H 59M 58S	22	12	2024	59
91,25	2024-12-22	2024-12-22 15:00:13	15H 0M 13S	22	12	2024	0
91,25	2024-12-22	2024-12-22 15:00:13	15H 0M 13S	22	12	2024	0
91,25	2024-12-22	2024-12-22 15:00:13	15H 0M 13S	22	12	2024	0
92,22	2024-12-22	2024-12-22 15:29:58	15H 29M 58S	22	12	2024	29
92,22	2024-12-22	2024-12-22 15:29:58	15H 29M 58S	22	12	2024	29
91,47	2024-12-22	2024-12-22 15:30:13	15H 30M 13S	22	12	2024	30
91,47	2024-12-22	2024-12-22 15:30:13	15H 30M 13S	22	12	2024	30
91,75	2024-12-22	2024-12-22 15:59:57	15H 59M 57S	22	12	2024	59
91,75	2024-12-22	2024-12-22 15:59:57	15H 59M 57S	22	12	2024	59
91,75	2024-12-22	2024-12-22 15:59:57	15H 59M 57S	22	12	2024	59
90,95	2024-12-22	2024-12-22 16:00:13	16H 0M 13S	22	12	2024	0
90,95	2024-12-22	2024-12-22 16:00:13	16H 0M 13S	22	12	2024	0
90,95	2024-12-22	2024-12-22 16:00:13	16H 0M 13S	22	12	2024	0
92,38	2024-12-22	2024-12-22 16:29:57	16H 29M 57S	22	12	2024	29
92,38	2024-12-22	2024-12-22 16:29:57	16H 29M 57S	22	12	2024	29
92,38	2024-12-22	2024-12-22 16:29:57	16H 29M 57S	22	12	2024	29
91,27	2024-12-22	2024-12-22 16:30:13	16H 30M 13S	22	12	2024	30
91,27	2024-12-22	2024-12-22 16:30:13	16H 30M 13S	22	12	2024	30
91,27	2024-12-22	2024-12-22 16:30:13	16H 30M 13S	22	12	2024	30
92,44	2024-12-22	2024-12-22 16:59:57	16H 59M 57S	22	12	2024	59
92,44	2024-12-22	2024-12-22 16:59:57	16H 59M 57S	22	12	2024	59
92,44	2024-12-22	2024-12-22 16:59:57	16H 59M 57S	22	12	2024	59
91,16	2024-12-22	2024-12-22 17:00:13	17H 0M 13S	22	12	2024	0
91,16	2024-12-22	2024-12-22 17:00:13	17H 0M 13S	22	12	2024	0
91,16	2024-12-22	2024-12-22 17:00:13	17H 0M 13S	22	12	2024	0
92,99	2024-12-22	2024-12-22 17:29:57	17H 29M 57S	22	12	2024	29
92,99	2024-12-22	2024-12-22 17:29:57	17H 29M 57S	22	12	2024	29
92,99	2024-12-22	2024-12-22 17:29:57	17H 29M 57S	22	12	2024	29
91,9	2024-12-22	2024-12-22 17:30:12	17H 30M 12S	22	12	2024	30
91,9	2024-12-22	2024-12-22 17:30:12	17H 30M 12S	22	12	2024	30
91,9	2024-12-22	2024-12-22 17:30:12	17H 30M 12S	22	12	2024	30
92,05	2024-12-22	2024-12-22 18:00:14	18H 0M 14S	22	12	2024	0
92,05	2024-12-22	2024-12-22 18:00:14	18H 0M 14S	22	12	2024	0
92,05	2024-12-22	2024-12-22 18:00:14	18H 0M 14S	22	12	2024	0
93,57	2024-12-22	2024-12-22 18:29:57	18H 29M 57S	22	12	2024	29
93,57	2024-12-22	2024-12-22 18:29:57	18H 29M 57S	22	12	2024	29
93,93	2024-12-22	2024-12-22 18:59:57	18H 59M 57S	22	12	2024	59
93,93	2024-12-22	2024-12-22 18:59:57	18H 59M 57S	22	12	2024	59
93,93	2024-12-22	2024-12-22 18:59:57	18H 59M 57S	22	12	2024	59
92,41	2024-12-22	2024-12-22 19:00:12	19H 0M 12S	22	12	2024	0
92,41	2024-12-22	2024-12-22 19:00:12	19H 0M 12S	22	12	2024	0
92,41	2024-12-22	2024-12-22 19:00:12	19H 0M 12S	22	12	2024	0
92,05	2024-12-22	2024-12-22 19:10:35	19H 10M 35S	22	12	2024	10
92,05	2024-12-22	2024-12-22 19:10:35	19H 10M 35S	22	12	2024	10
93,4	2024-12-22	2024-12-22 19:10:35	19H 10M 35S	22	12	2024	10
92,99	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
91,9	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
91,9	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
92,99	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
91,9	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
93,93	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
92,41	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
93,57	2024-12-22	2024-12-22 19:11:21	19H 11M 21S	22	12	2024	11
93,93	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
92,41	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
93,57	2024-12-22	2024-12-22 19:11:21	19H 11M 21S	22	12	2024	11
93,57	2024-12-22	2024-12-22 19:11:21	19H 11M 21S	22	12	2024	11
94,16	2024-12-22	2024-12-22 19:29:56	19H 29M 56S	22	12	2024	29
94,16	2024-12-22	2024-12-22 19:29:56	19H 29M 56S	22	12	2024	29
94,16	2024-12-22	2024-12-22 19:29:56	19H 29M 56S	22	12	2024	29
92,59	2024-12-22	2024-12-22 19:30:12	19H 30M 12S	22	12	2024	30
92,59	2024-12-22	2024-12-22 19:30:12	19H 30M 12S	22	12	2024	30
92,59	2024-12-22	2024-12-22 19:30:12	19H 30M 12S	22	12	2024	30
94,37	2024-12-22	2024-12-22 19:59:56	19H 59M 56S	22	12	2024	59
94,37	2024-12-22	2024-12-22 19:59:56	19H 59M 56S	22	12	2024	59
92,66	2024-12-22	2024-12-22 20:00:12	20H 0M 12S	22	12	2024	0
92,66	2024-12-22	2024-12-22 20:00:12	20H 0M 12S	22	12	2024	0
92,66	2024-12-22	2024-12-22 20:00:12	20H 0M 12S	22	12	2024	0
94,46	2024-12-22	2024-12-22 20:29:56	20H 29M 56S	22	12	2024	29
94,46	2024-12-22	2024-12-22 20:29:56	20H 29M 56S	22	12	2024	29
94,46	2024-12-22	2024-12-22 20:29:56	20H 29M 56S	22	12	2024	29
92,81	2024-12-22	2024-12-22 20:30:12	20H 30M 12S	22	12	2024	30
92,81	2024-12-22	2024-12-22 20:30:12	20H 30M 12S	22	12	2024	30
92,81	2024-12-22	2024-12-22 20:30:12	20H 30M 12S	22	12	2024	30
94,69	2024-12-22	2024-12-22 20:59:56	20H 59M 56S	22	12	2024	59
94,69	2024-12-22	2024-12-22 20:59:56	20H 59M 56S	22	12	2024	59
94,69	2024-12-22	2024-12-22 20:59:56	20H 59M 56S	22	12	2024	59
92,97	2024-12-22	2024-12-22 21:00:11	21H 0M 11S	22	12	2024	0
92,97	2024-12-22	2024-12-22 21:00:11	21H 0M 11S	22	12	2024	0
92,97	2024-12-22	2024-12-22 21:00:11	21H 0M 11S	22	12	2024	0
94,77	2024-12-22	2024-12-22 21:29:56	21H 29M 56S	22	12	2024	29
94,77	2024-12-22	2024-12-22 21:29:56	21H 29M 56S	22	12	2024	29
94,77	2024-12-22	2024-12-22 21:29:56	21H 29M 56S	22	12	2024	29
92,94	2024-12-22	2024-12-22 21:30:11	21H 30M 11S	22	12	2024	30
92,94	2024-12-22	2024-12-22 21:30:11	21H 30M 11S	22	12	2024	30
94,86	2024-12-22	2024-12-22 21:59:56	21H 59M 56S	22	12	2024	59
94,86	2024-12-22	2024-12-22 21:59:56	21H 59M 56S	22	12	2024	59
94,86	2024-12-22	2024-12-22 21:59:56	21H 59M 56S	22	12	2024	59
92,95	2024-12-22	2024-12-22 22:00:11	22H 0M 11S	22	12	2024	0
92,95	2024-12-22	2024-12-22 22:00:11	22H 0M 11S	22	12	2024	0
92,95	2024-12-22	2024-12-22 22:00:11	22H 0M 11S	22	12	2024	0
94,91	2024-12-22	2024-12-22 22:29:56	22H 29M 56S	22	12	2024	29
94,91	2024-12-22	2024-12-22 22:29:56	22H 29M 56S	22	12	2024	29
94,91	2024-12-22	2024-12-22 22:29:56	22H 29M 56S	22	12	2024	29
93,03	2024-12-22	2024-12-22 22:30:11	22H 30M 11S	22	12	2024	30
93,03	2024-12-22	2024-12-22 22:30:11	22H 30M 11S	22	12	2024	30
93,03	2024-12-22	2024-12-22 22:30:11	22H 30M 11S	22	12	2024	30
95,01	2024-12-22	2024-12-22 22:59:55	22H 59M 55S	22	12	2024	59
95,01	2024-12-22	2024-12-22 22:59:55	22H 59M 55S	22	12	2024	59
95,01	2024-12-22	2024-12-22 22:59:55	22H 59M 55S	22	12	2024	59
93,08	2024-12-22	2024-12-22 23:00:11	23H 0M 11S	22	12	2024	0
93,08	2024-12-22	2024-12-22 23:00:11	23H 0M 11S	22	12	2024	0
93,08	2024-12-22	2024-12-22 23:00:11	23H 0M 11S	22	12	2024	0
95,11	2024-12-22	2024-12-22 23:29:55	23H 29M 55S	22	12	2024	29
95,11	2024-12-22	2024-12-22 23:29:55	23H 29M 55S	22	12	2024	29
95,11	2024-12-22	2024-12-22 23:29:55	23H 29M 55S	22	12	2024	29
93,15	2024-12-22	2024-12-22 23:30:11	23H 30M 11S	22	12	2024	30
93,15	2024-12-22	2024-12-22 23:30:11	23H 30M 11S	22	12	2024	30
93,15	2024-12-22	2024-12-22 23:30:11	23H 30M 11S	22	12	2024	30
93,15	2024-12-22	2024-12-22 23:31:01	23H 31M 1S	22	12	2024	31
93,15	2024-12-22	2024-12-22 23:31:01	23H 31M 1S	22	12	2024	31
93,15	2024-12-22	2024-12-22 23:31:01	23H 31M 1S	22	12	2024	31
95,05	2024-12-22	2024-12-22 23:59:55	23H 59M 55S	22	12	2024	59
95,05	2024-12-22	2024-12-22 23:59:55	23H 59M 55S	22	12	2024	59
95,05	2024-12-22	2024-12-22 23:59:55	23H 59M 55S	22	12	2024	59
89,78	2024-12-21	2024-12-21 01:00:09	1H 0M 9S	21	12	2024	0
89,78	2024-12-21	2024-12-21 01:00:09	1H 0M 9S	21	12	2024	0
89,78	2024-12-21	2024-12-21 01:00:09	1H 0M 9S	21	12	2024	0
88,32	2024-12-21	2024-12-21 01:00:24	1H 0M 24S	21	12	2024	0
88,32	2024-12-21	2024-12-21 01:00:24	1H 0M 24S	21	12	2024	0
88,32	2024-12-21	2024-12-21 01:00:24	1H 0M 24S	21	12	2024	0
88,32	2024-12-21	2024-12-21 01:01:36	1H 1M 36S	21	12	2024	1
88,32	2024-12-21	2024-12-21 01:01:36	1H 1M 36S	21	12	2024	1
88,32	2024-12-21	2024-12-21 01:01:36	1H 1M 36S	21	12	2024	1
89,91	2024-12-21	2024-12-21 01:30:09	1H 30M 9S	21	12	2024	30
89,91	2024-12-21	2024-12-21 01:30:09	1H 30M 9S	21	12	2024	30
89,91	2024-12-21	2024-12-21 01:30:09	1H 30M 9S	21	12	2024	30
88,49	2024-12-21	2024-12-21 01:30:24	1H 30M 24S	21	12	2024	30
88,49	2024-12-21	2024-12-21 01:30:24	1H 30M 24S	21	12	2024	30
88,49	2024-12-21	2024-12-21 01:30:24	1H 30M 24S	21	12	2024	30
88,42	2024-12-21	2024-12-21 02:00:24	2H 0M 24S	21	12	2024	0
88,42	2024-12-21	2024-12-21 02:00:24	2H 0M 24S	21	12	2024	0
88,42	2024-12-21	2024-12-21 02:00:24	2H 0M 24S	21	12	2024	0
90,29	2024-12-21	2024-12-21 02:30:08	2H 30M 8S	21	12	2024	30
90,29	2024-12-21	2024-12-21 02:30:08	2H 30M 8S	21	12	2024	30
90,29	2024-12-21	2024-12-21 02:30:08	2H 30M 8S	21	12	2024	30
88,69	2024-12-21	2024-12-21 02:30:24	2H 30M 24S	21	12	2024	30
88,69	2024-12-21	2024-12-21 02:30:24	2H 30M 24S	21	12	2024	30
88,69	2024-12-21	2024-12-21 02:30:24	2H 30M 24S	21	12	2024	30
90,39	2024-12-21	2024-12-21 03:00:08	3H 0M 8S	21	12	2024	0
90,39	2024-12-21	2024-12-21 03:00:08	3H 0M 8S	21	12	2024	0
90,39	2024-12-21	2024-12-21 03:00:08	3H 0M 8S	21	12	2024	0
88,85	2024-12-21	2024-12-21 03:00:24	3H 0M 24S	21	12	2024	0
88,85	2024-12-21	2024-12-21 03:00:24	3H 0M 24S	21	12	2024	0
90,52	2024-12-21	2024-12-21 03:30:08	3H 30M 8S	21	12	2024	30
90,52	2024-12-21	2024-12-21 03:30:08	3H 30M 8S	21	12	2024	30
90,52	2024-12-21	2024-12-21 03:30:08	3H 30M 8S	21	12	2024	30
88,93	2024-12-21	2024-12-21 03:30:23	3H 30M 23S	21	12	2024	30
88,93	2024-12-21	2024-12-21 03:30:23	3H 30M 23S	21	12	2024	30
88,93	2024-12-21	2024-12-21 03:30:23	3H 30M 23S	21	12	2024	30
90,68	2024-12-21	2024-12-21 04:00:08	4H 0M 8S	21	12	2024	0
90,68	2024-12-21	2024-12-21 04:00:08	4H 0M 8S	21	12	2024	0
90,68	2024-12-21	2024-12-21 04:00:08	4H 0M 8S	21	12	2024	0
89,21	2024-12-21	2024-12-21 04:00:23	4H 0M 23S	21	12	2024	0
89,21	2024-12-21	2024-12-21 04:00:23	4H 0M 23S	21	12	2024	0
89,21	2024-12-21	2024-12-21 04:00:23	4H 0M 23S	21	12	2024	0
90,78	2024-12-21	2024-12-21 04:30:08	4H 30M 8S	21	12	2024	30
90,78	2024-12-21	2024-12-21 04:30:08	4H 30M 8S	21	12	2024	30
90,78	2024-12-21	2024-12-21 04:30:08	4H 30M 8S	21	12	2024	30
89,34	2024-12-21	2024-12-21 04:30:23	4H 30M 23S	21	12	2024	30
89,34	2024-12-21	2024-12-21 04:30:23	4H 30M 23S	21	12	2024	30
89,34	2024-12-21	2024-12-21 04:30:23	4H 30M 23S	21	12	2024	30
90,83	2024-12-21	2024-12-21 05:00:08	5H 0M 8S	21	12	2024	0
90,83	2024-12-21	2024-12-21 05:00:08	5H 0M 8S	21	12	2024	0
90,83	2024-12-21	2024-12-21 05:00:08	5H 0M 8S	21	12	2024	0
89,25	2024-12-21	2024-12-21 05:00:23	5H 0M 23S	21	12	2024	0
89,25	2024-12-21	2024-12-21 05:00:23	5H 0M 23S	21	12	2024	0
89,25	2024-12-21	2024-12-21 05:00:23	5H 0M 23S	21	12	2024	0
90,9	2024-12-21	2024-12-21 05:30:07	5H 30M 7S	21	12	2024	30
90,9	2024-12-21	2024-12-21 05:30:07	5H 30M 7S	21	12	2024	30
90,9	2024-12-21	2024-12-21 05:30:07	5H 30M 7S	21	12	2024	30
89,08	2024-12-21	2024-12-21 05:30:23	5H 30M 23S	21	12	2024	30
89,08	2024-12-21	2024-12-21 05:30:23	5H 30M 23S	21	12	2024	30
91,03	2024-12-21	2024-12-21 06:00:07	6H 0M 7S	21	12	2024	0
91,03	2024-12-21	2024-12-21 06:00:07	6H 0M 7S	21	12	2024	0
91,03	2024-12-21	2024-12-21 06:00:07	6H 0M 7S	21	12	2024	0
89,13	2024-12-21	2024-12-21 06:00:23	6H 0M 23S	21	12	2024	0
89,13	2024-12-21	2024-12-21 06:00:23	6H 0M 23S	21	12	2024	0
89,13	2024-12-21	2024-12-21 06:00:23	6H 0M 23S	21	12	2024	0
90,94	2024-12-21	2024-12-21 06:30:07	6H 30M 7S	21	12	2024	30
90,94	2024-12-21	2024-12-21 06:30:07	6H 30M 7S	21	12	2024	30
90,94	2024-12-21	2024-12-21 06:30:07	6H 30M 7S	21	12	2024	30
89,06	2024-12-21	2024-12-21 06:30:23	6H 30M 23S	21	12	2024	30
89,06	2024-12-21	2024-12-21 06:30:23	6H 30M 23S	21	12	2024	30
89,06	2024-12-21	2024-12-21 06:30:23	6H 30M 23S	21	12	2024	30
90,92	2024-12-21	2024-12-21 07:00:07	7H 0M 7S	21	12	2024	0
90,92	2024-12-21	2024-12-21 07:00:07	7H 0M 7S	21	12	2024	0
90,92	2024-12-21	2024-12-21 07:00:07	7H 0M 7S	21	12	2024	0
90,92	2024-12-21	2024-12-21 07:01:27	7H 1M 27S	21	12	2024	1
90,92	2024-12-21	2024-12-21 07:01:27	7H 1M 27S	21	12	2024	1
90,92	2024-12-21	2024-12-21 07:01:27	7H 1M 27S	21	12	2024	1
90,79	2024-12-21	2024-12-21 07:30:07	7H 30M 7S	21	12	2024	30
90,79	2024-12-21	2024-12-21 07:30:07	7H 30M 7S	21	12	2024	30
90,79	2024-12-21	2024-12-21 07:30:07	7H 30M 7S	21	12	2024	30
89,24	2024-12-21	2024-12-21 07:30:22	7H 30M 22S	21	12	2024	30
89,24	2024-12-21	2024-12-21 07:30:22	7H 30M 22S	21	12	2024	30
89,24	2024-12-21	2024-12-21 07:30:22	7H 30M 22S	21	12	2024	30
90,34	2024-12-21	2024-12-21 08:00:07	8H 0M 7S	21	12	2024	0
90,34	2024-12-21	2024-12-21 08:00:07	8H 0M 7S	21	12	2024	0
90,34	2024-12-21	2024-12-21 08:00:07	8H 0M 7S	21	12	2024	0
89,45	2024-12-21	2024-12-21 08:30:06	8H 30M 6S	21	12	2024	30
89,45	2024-12-21	2024-12-21 08:30:06	8H 30M 6S	21	12	2024	30
89,45	2024-12-21	2024-12-21 08:30:06	8H 30M 6S	21	12	2024	30
89,24	2024-12-21	2024-12-21 08:30:22	8H 30M 22S	21	12	2024	30
89,24	2024-12-21	2024-12-21 08:30:22	8H 30M 22S	21	12	2024	30
89,24	2024-12-21	2024-12-21 08:30:22	8H 30M 22S	21	12	2024	30
88,83	2024-12-21	2024-12-21 09:00:06	9H 0M 6S	21	12	2024	0
88,83	2024-12-21	2024-12-21 09:00:06	9H 0M 6S	21	12	2024	0
88,83	2024-12-21	2024-12-21 09:00:06	9H 0M 6S	21	12	2024	0
88,65	2024-12-21	2024-12-21 09:00:22	9H 0M 22S	21	12	2024	0
88,65	2024-12-21	2024-12-21 09:00:22	9H 0M 22S	21	12	2024	0
88,65	2024-12-21	2024-12-21 09:00:22	9H 0M 22S	21	12	2024	0
88,2	2024-12-21	2024-12-21 09:30:06	9H 30M 6S	21	12	2024	30
88,2	2024-12-21	2024-12-21 09:30:06	9H 30M 6S	21	12	2024	30
88,2	2024-12-21	2024-12-21 09:30:06	9H 30M 6S	21	12	2024	30
87,88	2024-12-21	2024-12-21 09:30:22	9H 30M 22S	21	12	2024	30
87,88	2024-12-21	2024-12-21 09:30:22	9H 30M 22S	21	12	2024	30
87,88	2024-12-21	2024-12-21 09:30:22	9H 30M 22S	21	12	2024	30
87,79	2024-12-21	2024-12-21 10:00:06	10H 0M 6S	21	12	2024	0
87,79	2024-12-21	2024-12-21 10:00:06	10H 0M 6S	21	12	2024	0
87,1	2024-12-21	2024-12-21 10:00:22	10H 0M 22S	21	12	2024	0
87,1	2024-12-21	2024-12-21 10:00:22	10H 0M 22S	21	12	2024	0
87,1	2024-12-21	2024-12-21 10:00:22	10H 0M 22S	21	12	2024	0
87,5	2024-12-21	2024-12-21 10:30:06	10H 30M 6S	21	12	2024	30
87,5	2024-12-21	2024-12-21 10:30:06	10H 30M 6S	21	12	2024	30
87,5	2024-12-21	2024-12-21 10:30:06	10H 30M 6S	21	12	2024	30
86,26	2024-12-21	2024-12-21 10:30:21	10H 30M 21S	21	12	2024	30
86,26	2024-12-21	2024-12-21 10:30:21	10H 30M 21S	21	12	2024	30
86,26	2024-12-21	2024-12-21 10:30:21	10H 30M 21S	21	12	2024	30
86,82	2024-12-21	2024-12-21 11:00:06	11H 0M 6S	21	12	2024	0
86,82	2024-12-21	2024-12-21 11:00:06	11H 0M 6S	21	12	2024	0
86,82	2024-12-21	2024-12-21 11:00:06	11H 0M 6S	21	12	2024	0
85,27	2024-12-21	2024-12-21 11:00:21	11H 0M 21S	21	12	2024	0
85,27	2024-12-21	2024-12-21 11:00:21	11H 0M 21S	21	12	2024	0
85,27	2024-12-21	2024-12-21 11:00:21	11H 0M 21S	21	12	2024	0
85,59	2024-12-21	2024-12-21 11:30:06	11H 30M 6S	21	12	2024	30
85,59	2024-12-21	2024-12-21 11:30:06	11H 30M 6S	21	12	2024	30
85,59	2024-12-21	2024-12-21 11:30:06	11H 30M 6S	21	12	2024	30
84,08	2024-12-21	2024-12-21 11:30:21	11H 30M 21S	21	12	2024	30
84,08	2024-12-21	2024-12-21 11:30:21	11H 30M 21S	21	12	2024	30
84,08	2024-12-21	2024-12-21 11:30:21	11H 30M 21S	21	12	2024	30
83,43	2024-12-21	2024-12-21 12:00:07	12H 0M 7S	21	12	2024	0
83,43	2024-12-21	2024-12-21 12:00:07	12H 0M 7S	21	12	2024	0
83,43	2024-12-21	2024-12-21 12:00:07	12H 0M 7S	21	12	2024	0
82,25	2024-12-21	2024-12-21 12:00:21	12H 0M 21S	21	12	2024	0
82,25	2024-12-21	2024-12-21 12:00:21	12H 0M 21S	21	12	2024	0
82,25	2024-12-21	2024-12-21 12:00:21	12H 0M 21S	21	12	2024	0
82,37	2024-12-21	2024-12-21 12:30:05	12H 30M 5S	21	12	2024	30
82,37	2024-12-21	2024-12-21 12:30:05	12H 30M 5S	21	12	2024	30
82,37	2024-12-21	2024-12-21 12:30:05	12H 30M 5S	21	12	2024	30
81,3	2024-12-21	2024-12-21 12:30:21	12H 30M 21S	21	12	2024	30
81,3	2024-12-21	2024-12-21 12:30:21	12H 30M 21S	21	12	2024	30
81,3	2024-12-21	2024-12-21 12:30:21	12H 30M 21S	21	12	2024	30
83,84	2024-12-21	2024-12-21 13:00:05	13H 0M 5S	21	12	2024	0
83,84	2024-12-21	2024-12-21 13:00:05	13H 0M 5S	21	12	2024	0
83,84	2024-12-21	2024-12-21 13:00:05	13H 0M 5S	21	12	2024	0
82,1	2024-12-21	2024-12-21 13:00:21	13H 0M 21S	21	12	2024	0
82,1	2024-12-21	2024-12-21 13:00:21	13H 0M 21S	21	12	2024	0
82,1	2024-12-21	2024-12-21 13:00:21	13H 0M 21S	21	12	2024	0
84,61	2024-12-21	2024-12-21 13:30:05	13H 30M 5S	21	12	2024	30
84,61	2024-12-21	2024-12-21 13:30:05	13H 30M 5S	21	12	2024	30
84,61	2024-12-21	2024-12-21 13:30:05	13H 30M 5S	21	12	2024	30
82,96	2024-12-21	2024-12-21 13:30:21	13H 30M 21S	21	12	2024	30
82,96	2024-12-21	2024-12-21 13:30:21	13H 30M 21S	21	12	2024	30
82,96	2024-12-21	2024-12-21 13:30:21	13H 30M 21S	21	12	2024	30
85,85	2024-12-21	2024-12-21 14:00:05	14H 0M 5S	21	12	2024	0
85,85	2024-12-21	2024-12-21 14:00:05	14H 0M 5S	21	12	2024	0
85,85	2024-12-21	2024-12-21 14:00:05	14H 0M 5S	21	12	2024	0
84,92	2024-12-21	2024-12-21 14:00:20	14H 0M 20S	21	12	2024	0
84,92	2024-12-21	2024-12-21 14:00:20	14H 0M 20S	21	12	2024	0
84,92	2024-12-21	2024-12-21 14:00:20	14H 0M 20S	21	12	2024	0
88,92	2024-12-21	2024-12-21 14:30:05	14H 30M 5S	21	12	2024	30
88,92	2024-12-21	2024-12-21 14:30:05	14H 30M 5S	21	12	2024	30
88,92	2024-12-21	2024-12-21 14:30:05	14H 30M 5S	21	12	2024	30
88,46	2024-12-21	2024-12-21 14:30:20	14H 30M 20S	21	12	2024	30
88,46	2024-12-21	2024-12-21 14:30:20	14H 30M 20S	21	12	2024	30
88,46	2024-12-21	2024-12-21 14:30:20	14H 30M 20S	21	12	2024	30
90,24	2024-12-21	2024-12-21 15:00:05	15H 0M 5S	21	12	2024	0
90,24	2024-12-21	2024-12-21 15:00:05	15H 0M 5S	21	12	2024	0
90,24	2024-12-21	2024-12-21 15:00:05	15H 0M 5S	21	12	2024	0
89,31	2024-12-21	2024-12-21 15:00:20	15H 0M 20S	21	12	2024	0
89,31	2024-12-21	2024-12-21 15:00:20	15H 0M 20S	21	12	2024	0
91,06	2024-12-21	2024-12-21 15:30:05	15H 30M 5S	21	12	2024	30
91,06	2024-12-21	2024-12-21 15:30:05	15H 30M 5S	21	12	2024	30
91,06	2024-12-21	2024-12-21 15:30:05	15H 30M 5S	21	12	2024	30
89,95	2024-12-21	2024-12-21 15:30:20	15H 30M 20S	21	12	2024	30
89,95	2024-12-21	2024-12-21 15:30:20	15H 30M 20S	21	12	2024	30
89,95	2024-12-21	2024-12-21 15:30:20	15H 30M 20S	21	12	2024	30
90,61	2024-12-21	2024-12-21 16:00:05	16H 0M 5S	21	12	2024	0
90,61	2024-12-21	2024-12-21 16:00:05	16H 0M 5S	21	12	2024	0
90,61	2024-12-21	2024-12-21 16:00:05	16H 0M 5S	21	12	2024	0
90,38	2024-12-21	2024-12-21 16:00:20	16H 0M 20S	21	12	2024	0
90,38	2024-12-21	2024-12-21 16:00:20	16H 0M 20S	21	12	2024	0
90,38	2024-12-21	2024-12-21 16:00:20	16H 0M 20S	21	12	2024	0
91,68	2024-12-21	2024-12-21 16:30:04	16H 30M 4S	21	12	2024	30
91,68	2024-12-21	2024-12-21 16:30:04	16H 30M 4S	21	12	2024	30
91,68	2024-12-21	2024-12-21 16:30:04	16H 30M 4S	21	12	2024	30
90,67	2024-12-21	2024-12-21 16:30:20	16H 30M 20S	21	12	2024	30
90,67	2024-12-21	2024-12-21 16:30:20	16H 30M 20S	21	12	2024	30
90,67	2024-12-21	2024-12-21 16:30:20	16H 30M 20S	21	12	2024	30
92,05	2024-12-21	2024-12-21 17:00:43	17H 0M 43S	21	12	2024	0
92,05	2024-12-21	2024-12-21 17:00:43	17H 0M 43S	21	12	2024	0
92,05	2024-12-21	2024-12-21 17:00:43	17H 0M 43S	21	12	2024	0
92,49	2024-12-21	2024-12-21 18:00:05	18H 0M 5S	21	12	2024	0
92,49	2024-12-21	2024-12-21 18:00:05	18H 0M 5S	21	12	2024	0
92,49	2024-12-21	2024-12-21 18:00:05	18H 0M 5S	21	12	2024	0
91,62	2024-12-21	2024-12-21 18:00:19	18H 0M 19S	21	12	2024	0
