"Temperature"	"Date"	"DateTime"	"Time"	"D"	"M"	"Y"	"m"
25,05	2024-12-22	2024-12-22 12:59:58	12H 59M 58S	22	12	2024	59
25,05	2024-12-22	2024-12-22 12:59:58	12H 59M 58S	22	12	2024	59
24,49	2024-12-22	2024-12-22 13:00:14	13H 0M 14S	22	12	2024	0
24,49	2024-12-22	2024-12-22 13:00:14	13H 0M 14S	22	12	2024	0
24,49	2024-12-22	2024-12-22 13:00:14	13H 0M 14S	22	12	2024	0
25,32	2024-12-22	2024-12-22 13:29:58	13H 29M 58S	22	12	2024	29
25,32	2024-12-22	2024-12-22 13:29:58	13H 29M 58S	22	12	2024	29
25,32	2024-12-22	2024-12-22 13:29:58	13H 29M 58S	22	12	2024	29
25,06	2024-12-22	2024-12-22 13:30:14	13H 30M 14S	22	12	2024	30
25,06	2024-12-22	2024-12-22 13:30:14	13H 30M 14S	22	12	2024	30
25,06	2024-12-22	2024-12-22 13:30:14	13H 30M 14S	22	12	2024	30
25,14	2024-12-22	2024-12-22 13:59:58	13H 59M 58S	22	12	2024	59
25,14	2024-12-22	2024-12-22 13:59:58	13H 59M 58S	22	12	2024	59
25,14	2024-12-22	2024-12-22 13:59:58	13H 59M 58S	22	12	2024	59
24,93	2024-12-22	2024-12-22 14:00:13	14H 0M 13S	22	12	2024	0
24,93	2024-12-22	2024-12-22 14:00:13	14H 0M 13S	22	12	2024	0
24,93	2024-12-22	2024-12-22 14:00:13	14H 0M 13S	22	12	2024	0
25,48	2024-12-22	2024-12-22 14:29:58	14H 29M 58S	22	12	2024	29
25,48	2024-12-22	2024-12-22 14:29:58	14H 29M 58S	22	12	2024	29
25,48	2024-12-22	2024-12-22 14:29:58	14H 29M 58S	22	12	2024	29
25,41	2024-12-22	2024-12-22 14:30:13	14H 30M 13S	22	12	2024	30
25,41	2024-12-22	2024-12-22 14:30:13	14H 30M 13S	22	12	2024	30
26,09	2024-12-22	2024-12-22 14:59:58	14H 59M 58S	22	12	2024	59
26,09	2024-12-22	2024-12-22 14:59:58	14H 59M 58S	22	12	2024	59
26,09	2024-12-22	2024-12-22 14:59:58	14H 59M 58S	22	12	2024	59
26,06	2024-12-22	2024-12-22 15:00:13	15H 0M 13S	22	12	2024	0
26,06	2024-12-22	2024-12-22 15:00:13	15H 0M 13S	22	12	2024	0
26,06	2024-12-22	2024-12-22 15:00:13	15H 0M 13S	22	12	2024	0
26,07	2024-12-22	2024-12-22 15:29:58	15H 29M 58S	22	12	2024	29
26,07	2024-12-22	2024-12-22 15:29:58	15H 29M 58S	22	12	2024	29
26,02	2024-12-22	2024-12-22 15:30:13	15H 30M 13S	22	12	2024	30
26,02	2024-12-22	2024-12-22 15:30:13	15H 30M 13S	22	12	2024	30
26,64	2024-12-22	2024-12-22 15:59:57	15H 59M 57S	22	12	2024	59
26,64	2024-12-22	2024-12-22 15:59:57	15H 59M 57S	22	12	2024	59
26,64	2024-12-22	2024-12-22 15:59:57	15H 59M 57S	22	12	2024	59
26,63	2024-12-22	2024-12-22 16:00:13	16H 0M 13S	22	12	2024	0
26,63	2024-12-22	2024-12-22 16:00:13	16H 0M 13S	22	12	2024	0
26,63	2024-12-22	2024-12-22 16:00:13	16H 0M 13S	22	12	2024	0
26,16	2024-12-22	2024-12-22 16:29:57	16H 29M 57S	22	12	2024	29
26,16	2024-12-22	2024-12-22 16:29:57	16H 29M 57S	22	12	2024	29
26,16	2024-12-22	2024-12-22 16:29:57	16H 29M 57S	22	12	2024	29
26,19	2024-12-22	2024-12-22 16:30:13	16H 30M 13S	22	12	2024	30
26,19	2024-12-22	2024-12-22 16:30:13	16H 30M 13S	22	12	2024	30
26,19	2024-12-22	2024-12-22 16:30:13	16H 30M 13S	22	12	2024	30
26	2024-12-22	2024-12-22 16:59:57	16H 59M 57S	22	12	2024	59
26	2024-12-22	2024-12-22 16:59:57	16H 59M 57S	22	12	2024	59
26	2024-12-22	2024-12-22 16:59:57	16H 59M 57S	22	12	2024	59
26,05	2024-12-22	2024-12-22 17:00:13	17H 0M 13S	22	12	2024	0
26,05	2024-12-22	2024-12-22 17:00:13	17H 0M 13S	22	12	2024	0
26,05	2024-12-22	2024-12-22 17:00:13	17H 0M 13S	22	12	2024	0
24,89	2024-12-22	2024-12-22 17:29:57	17H 29M 57S	22	12	2024	29
24,89	2024-12-22	2024-12-22 17:29:57	17H 29M 57S	22	12	2024	29
24,89	2024-12-22	2024-12-22 17:29:57	17H 29M 57S	22	12	2024	29
24,75	2024-12-22	2024-12-22 17:30:12	17H 30M 12S	22	12	2024	30
24,75	2024-12-22	2024-12-22 17:30:12	17H 30M 12S	22	12	2024	30
24,75	2024-12-22	2024-12-22 17:30:12	17H 30M 12S	22	12	2024	30
23,96	2024-12-22	2024-12-22 18:00:14	18H 0M 14S	22	12	2024	0
23,96	2024-12-22	2024-12-22 18:00:14	18H 0M 14S	22	12	2024	0
23,96	2024-12-22	2024-12-22 18:00:14	18H 0M 14S	22	12	2024	0
23,61	2024-12-22	2024-12-22 18:29:57	18H 29M 57S	22	12	2024	29
23,61	2024-12-22	2024-12-22 18:29:57	18H 29M 57S	22	12	2024	29
23,27	2024-12-22	2024-12-22 18:59:57	18H 59M 57S	22	12	2024	59
23,27	2024-12-22	2024-12-22 18:59:57	18H 59M 57S	22	12	2024	59
23,27	2024-12-22	2024-12-22 18:59:57	18H 59M 57S	22	12	2024	59
23,09	2024-12-22	2024-12-22 19:00:12	19H 0M 12S	22	12	2024	0
23,09	2024-12-22	2024-12-22 19:00:12	19H 0M 12S	22	12	2024	0
23,09	2024-12-22	2024-12-22 19:00:12	19H 0M 12S	22	12	2024	0
23,96	2024-12-22	2024-12-22 19:10:35	19H 10M 35S	22	12	2024	10
23,96	2024-12-22	2024-12-22 19:10:35	19H 10M 35S	22	12	2024	10
24,1	2024-12-22	2024-12-22 19:10:35	19H 10M 35S	22	12	2024	10
24,89	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
24,89	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
24,75	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
24,89	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
24,75	2024-12-22	2024-12-22 19:10:42	19H 10M 42S	22	12	2024	10
23,27	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
23,09	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
23,61	2024-12-22	2024-12-22 19:11:21	19H 11M 21S	22	12	2024	11
23,27	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
23,09	2024-12-22	2024-12-22 19:11:16	19H 11M 16S	22	12	2024	11
23,61	2024-12-22	2024-12-22 19:11:21	19H 11M 21S	22	12	2024	11
23,61	2024-12-22	2024-12-22 19:11:21	19H 11M 21S	22	12	2024	11
23,07	2024-12-22	2024-12-22 19:29:56	19H 29M 56S	22	12	2024	29
23,07	2024-12-22	2024-12-22 19:29:56	19H 29M 56S	22	12	2024	29
23,07	2024-12-22	2024-12-22 19:29:56	19H 29M 56S	22	12	2024	29
22,88	2024-12-22	2024-12-22 19:30:12	19H 30M 12S	22	12	2024	30
22,88	2024-12-22	2024-12-22 19:30:12	19H 30M 12S	22	12	2024	30
22,88	2024-12-22	2024-12-22 19:30:12	19H 30M 12S	22	12	2024	30
22,99	2024-12-22	2024-12-22 19:59:56	19H 59M 56S	22	12	2024	59
22,99	2024-12-22	2024-12-22 19:59:56	19H 59M 56S	22	12	2024	59
22,84	2024-12-22	2024-12-22 20:00:12	20H 0M 12S	22	12	2024	0
22,84	2024-12-22	2024-12-22 20:00:12	20H 0M 12S	22	12	2024	0
22,84	2024-12-22	2024-12-22 20:00:12	20H 0M 12S	22	12	2024	0
22,73	2024-12-22	2024-12-22 20:29:56	20H 29M 56S	22	12	2024	29
22,73	2024-12-22	2024-12-22 20:29:56	20H 29M 56S	22	12	2024	29
22,73	2024-12-22	2024-12-22 20:29:56	20H 29M 56S	22	12	2024	29
22,54	2024-12-22	2024-12-22 20:30:12	20H 30M 12S	22	12	2024	30
22,54	2024-12-22	2024-12-22 20:30:12	20H 30M 12S	22	12	2024	30
22,54	2024-12-22	2024-12-22 20:30:12	20H 30M 12S	22	12	2024	30
22,67	2024-12-22	2024-12-22 20:59:56	20H 59M 56S	22	12	2024	59
22,67	2024-12-22	2024-12-22 20:59:56	20H 59M 56S	22	12	2024	59
22,67	2024-12-22	2024-12-22 20:59:56	20H 59M 56S	22	12	2024	59
22,5	2024-12-22	2024-12-22 21:00:11	21H 0M 11S	22	12	2024	0
22,5	2024-12-22	2024-12-22 21:00:11	21H 0M 11S	22	12	2024	0
22,5	2024-12-22	2024-12-22 21:00:11	21H 0M 11S	22	12	2024	0
22,72	2024-12-22	2024-12-22 21:29:56	21H 29M 56S	22	12	2024	29
22,72	2024-12-22	2024-12-22 21:29:56	21H 29M 56S	22	12	2024	29
22,72	2024-12-22	2024-12-22 21:29:56	21H 29M 56S	22	12	2024	29
22,58	2024-12-22	2024-12-22 21:30:11	21H 30M 11S	22	12	2024	30
22,58	2024-12-22	2024-12-22 21:30:11	21H 30M 11S	22	12	2024	30
22,67	2024-12-22	2024-12-22 21:59:56	21H 59M 56S	22	12	2024	59
22,67	2024-12-22	2024-12-22 21:59:56	21H 59M 56S	22	12	2024	59
22,67	2024-12-22	2024-12-22 21:59:56	21H 59M 56S	22	12	2024	59
22,54	2024-12-22	2024-12-22 22:00:11	22H 0M 11S	22	12	2024	0
22,54	2024-12-22	2024-12-22 22:00:11	22H 0M 11S	22	12	2024	0
22,54	2024-12-22	2024-12-22 22:00:11	22H 0M 11S	22	12	2024	0
22,64	2024-12-22	2024-12-22 22:29:56	22H 29M 56S	22	12	2024	29
22,64	2024-12-22	2024-12-22 22:29:56	22H 29M 56S	22	12	2024	29
22,64	2024-12-22	2024-12-22 22:29:56	22H 29M 56S	22	12	2024	29
22,54	2024-12-22	2024-12-22 22:30:11	22H 30M 11S	22	12	2024	30
22,54	2024-12-22	2024-12-22 22:30:11	22H 30M 11S	22	12	2024	30
22,54	2024-12-22	2024-12-22 22:30:11	22H 30M 11S	22	12	2024	30
22,63	2024-12-22	2024-12-22 22:59:55	22H 59M 55S	22	12	2024	59
22,63	2024-12-22	2024-12-22 22:59:55	22H 59M 55S	22	12	2024	59
22,63	2024-12-22	2024-12-22 22:59:55	22H 59M 55S	22	12	2024	59
22,51	2024-12-22	2024-12-22 23:00:11	23H 0M 11S	22	12	2024	0
22,51	2024-12-22	2024-12-22 23:00:11	23H 0M 11S	22	12	2024	0
22,51	2024-12-22	2024-12-22 23:00:11	23H 0M 11S	22	12	2024	0
22,61	2024-12-22	2024-12-22 23:29:55	23H 29M 55S	22	12	2024	29
22,61	2024-12-22	2024-12-22 23:29:55	23H 29M 55S	22	12	2024	29
22,61	2024-12-22	2024-12-22 23:29:55	23H 29M 55S	22	12	2024	29
22,48	2024-12-22	2024-12-22 23:30:11	23H 30M 11S	22	12	2024	30
22,48	2024-12-22	2024-12-22 23:30:11	23H 30M 11S	22	12	2024	30
22,48	2024-12-22	2024-12-22 23:30:11	23H 30M 11S	22	12	2024	30
22,48	2024-12-22	2024-12-22 23:31:01	23H 31M 1S	22	12	2024	31
22,48	2024-12-22	2024-12-22 23:31:01	23H 31M 1S	22	12	2024	31
22,48	2024-12-22	2024-12-22 23:31:01	23H 31M 1S	22	12	2024	31
22,5	2024-12-22	2024-12-22 23:59:55	23H 59M 55S	22	12	2024	59
22,5	2024-12-22	2024-12-22 23:59:55	23H 59M 55S	22	12	2024	59
22,5	2024-12-22	2024-12-22 23:59:55	23H 59M 55S	22	12	2024	59
20,81	2024-12-21	2024-12-21 01:00:09	1H 0M 9S	21	12	2024	0
20,81	2024-12-21	2024-12-21 01:00:09	1H 0M 9S	21	12	2024	0
20,81	2024-12-21	2024-12-21 01:00:09	1H 0M 9S	21	12	2024	0
20,35	2024-12-21	2024-12-21 01:00:24	1H 0M 24S	21	12	2024	0
20,35	2024-12-21	2024-12-21 01:00:24	1H 0M 24S	21	12	2024	0
20,35	2024-12-21	2024-12-21 01:00:24	1H 0M 24S	21	12	2024	0
20,35	2024-12-21	2024-12-21 01:01:36	1H 1M 36S	21	12	2024	1
20,35	2024-12-21	2024-12-21 01:01:36	1H 1M 36S	21	12	2024	1
20,35	2024-12-21	2024-12-21 01:01:36	1H 1M 36S	21	12	2024	1
20,82	2024-12-21	2024-12-21 01:30:09	1H 30M 9S	21	12	2024	30
20,82	2024-12-21	2024-12-21 01:30:09	1H 30M 9S	21	12	2024	30
20,82	2024-12-21	2024-12-21 01:30:09	1H 30M 9S	21	12	2024	30
20,35	2024-12-21	2024-12-21 01:30:24	1H 30M 24S	21	12	2024	30
20,35	2024-12-21	2024-12-21 01:30:24	1H 30M 24S	21	12	2024	30
20,35	2024-12-21	2024-12-21 01:30:24	1H 30M 24S	21	12	2024	30
20,46	2024-12-21	2024-12-21 02:00:24	2H 0M 24S	21	12	2024	0
20,46	2024-12-21	2024-12-21 02:00:24	2H 0M 24S	21	12	2024	0
20,46	2024-12-21	2024-12-21 02:00:24	2H 0M 24S	21	12	2024	0
20,92	2024-12-21	2024-12-21 02:30:08	2H 30M 8S	21	12	2024	30
20,92	2024-12-21	2024-12-21 02:30:08	2H 30M 8S	21	12	2024	30
20,92	2024-12-21	2024-12-21 02:30:08	2H 30M 8S	21	12	2024	30
20,47	2024-12-21	2024-12-21 02:30:24	2H 30M 24S	21	12	2024	30
20,47	2024-12-21	2024-12-21 02:30:24	2H 30M 24S	21	12	2024	30
20,47	2024-12-21	2024-12-21 02:30:24	2H 30M 24S	21	12	2024	30
20,86	2024-12-21	2024-12-21 03:00:08	3H 0M 8S	21	12	2024	0
20,86	2024-12-21	2024-12-21 03:00:08	3H 0M 8S	21	12	2024	0
20,86	2024-12-21	2024-12-21 03:00:08	3H 0M 8S	21	12	2024	0
20,38	2024-12-21	2024-12-21 03:00:24	3H 0M 24S	21	12	2024	0
20,38	2024-12-21	2024-12-21 03:00:24	3H 0M 24S	21	12	2024	0
20,9	2024-12-21	2024-12-21 03:30:08	3H 30M 8S	21	12	2024	30
20,9	2024-12-21	2024-12-21 03:30:08	3H 30M 8S	21	12	2024	30
20,9	2024-12-21	2024-12-21 03:30:08	3H 30M 8S	21	12	2024	30
20,42	2024-12-21	2024-12-21 03:30:23	3H 30M 23S	21	12	2024	30
20,42	2024-12-21	2024-12-21 03:30:23	3H 30M 23S	21	12	2024	30
20,42	2024-12-21	2024-12-21 03:30:23	3H 30M 23S	21	12	2024	30
20,8	2024-12-21	2024-12-21 04:00:08	4H 0M 8S	21	12	2024	0
20,8	2024-12-21	2024-12-21 04:00:08	4H 0M 8S	21	12	2024	0
20,8	2024-12-21	2024-12-21 04:00:08	4H 0M 8S	21	12	2024	0
20,28	2024-12-21	2024-12-21 04:00:23	4H 0M 23S	21	12	2024	0
20,28	2024-12-21	2024-12-21 04:00:23	4H 0M 23S	21	12	2024	0
20,28	2024-12-21	2024-12-21 04:00:23	4H 0M 23S	21	12	2024	0
20,75	2024-12-21	2024-12-21 04:30:08	4H 30M 8S	21	12	2024	30
20,75	2024-12-21	2024-12-21 04:30:08	4H 30M 8S	21	12	2024	30
20,75	2024-12-21	2024-12-21 04:30:08	4H 30M 8S	21	12	2024	30
20,25	2024-12-21	2024-12-21 04:30:23	4H 30M 23S	21	12	2024	30
20,25	2024-12-21	2024-12-21 04:30:23	4H 30M 23S	21	12	2024	30
20,25	2024-12-21	2024-12-21 04:30:23	4H 30M 23S	21	12	2024	30
20,78	2024-12-21	2024-12-21 05:00:08	5H 0M 8S	21	12	2024	0
20,78	2024-12-21	2024-12-21 05:00:08	5H 0M 8S	21	12	2024	0
20,78	2024-12-21	2024-12-21 05:00:08	5H 0M 8S	21	12	2024	0
20,34	2024-12-21	2024-12-21 05:00:23	5H 0M 23S	21	12	2024	0
20,34	2024-12-21	2024-12-21 05:00:23	5H 0M 23S	21	12	2024	0
20,34	2024-12-21	2024-12-21 05:00:23	5H 0M 23S	21	12	2024	0
20,88	2024-12-21	2024-12-21 05:30:07	5H 30M 7S	21	12	2024	30
20,88	2024-12-21	2024-12-21 05:30:07	5H 30M 7S	21	12	2024	30
20,88	2024-12-21	2024-12-21 05:30:07	5H 30M 7S	21	12	2024	30
20,55	2024-12-21	2024-12-21 05:30:23	5H 30M 23S	21	12	2024	30
20,55	2024-12-21	2024-12-21 05:30:23	5H 30M 23S	21	12	2024	30
21,06	2024-12-21	2024-12-21 06:00:07	6H 0M 7S	21	12	2024	0
21,06	2024-12-21	2024-12-21 06:00:07	6H 0M 7S	21	12	2024	0
21,06	2024-12-21	2024-12-21 06:00:07	6H 0M 7S	21	12	2024	0
20,7	2024-12-21	2024-12-21 06:00:23	6H 0M 23S	21	12	2024	0
20,7	2024-12-21	2024-12-21 06:00:23	6H 0M 23S	21	12	2024	0
20,7	2024-12-21	2024-12-21 06:00:23	6H 0M 23S	21	12	2024	0
21,22	2024-12-21	2024-12-21 06:30:07	6H 30M 7S	21	12	2024	30
21,22	2024-12-21	2024-12-21 06:30:07	6H 30M 7S	21	12	2024	30
21,22	2024-12-21	2024-12-21 06:30:07	6H 30M 7S	21	12	2024	30
20,87	2024-12-21	2024-12-21 06:30:23	6H 30M 23S	21	12	2024	30
20,87	2024-12-21	2024-12-21 06:30:23	6H 30M 23S	21	12	2024	30
20,87	2024-12-21	2024-12-21 06:30:23	6H 30M 23S	21	12	2024	30
21,41	2024-12-21	2024-12-21 07:00:07	7H 0M 7S	21	12	2024	0
21,41	2024-12-21	2024-12-21 07:00:07	7H 0M 7S	21	12	2024	0
21,41	2024-12-21	2024-12-21 07:00:07	7H 0M 7S	21	12	2024	0
21,41	2024-12-21	2024-12-21 07:01:27	7H 1M 27S	21	12	2024	1
21,41	2024-12-21	2024-12-21 07:01:27	7H 1M 27S	21	12	2024	1
21,41	2024-12-21	2024-12-21 07:01:27	7H 1M 27S	21	12	2024	1
21,82	2024-12-21	2024-12-21 07:30:07	7H 30M 7S	21	12	2024	30
21,82	2024-12-21	2024-12-21 07:30:07	7H 30M 7S	21	12	2024	30
21,82	2024-12-21	2024-12-21 07:30:07	7H 30M 7S	21	12	2024	30
21,34	2024-12-21	2024-12-21 07:30:22	7H 30M 22S	21	12	2024	30
21,34	2024-12-21	2024-12-21 07:30:22	7H 30M 22S	21	12	2024	30
21,34	2024-12-21	2024-12-21 07:30:22	7H 30M 22S	21	12	2024	30
22,52	2024-12-21	2024-12-21 08:00:07	8H 0M 7S	21	12	2024	0
22,52	2024-12-21	2024-12-21 08:00:07	8H 0M 7S	21	12	2024	0
22,52	2024-12-21	2024-12-21 08:00:07	8H 0M 7S	21	12	2024	0
23,26	2024-12-21	2024-12-21 08:30:06	8H 30M 6S	21	12	2024	30
23,26	2024-12-21	2024-12-21 08:30:06	8H 30M 6S	21	12	2024	30
23,26	2024-12-21	2024-12-21 08:30:06	8H 30M 6S	21	12	2024	30
22,51	2024-12-21	2024-12-21 08:30:22	8H 30M 22S	21	12	2024	30
22,51	2024-12-21	2024-12-21 08:30:22	8H 30M 22S	21	12	2024	30
22,51	2024-12-21	2024-12-21 08:30:22	8H 30M 22S	21	12	2024	30
23,92	2024-12-21	2024-12-21 09:00:06	9H 0M 6S	21	12	2024	0
23,92	2024-12-21	2024-12-21 09:00:06	9H 0M 6S	21	12	2024	0
23,92	2024-12-21	2024-12-21 09:00:06	9H 0M 6S	21	12	2024	0
23,25	2024-12-21	2024-12-21 09:00:22	9H 0M 22S	21	12	2024	0
23,25	2024-12-21	2024-12-21 09:00:22	9H 0M 22S	21	12	2024	0
23,25	2024-12-21	2024-12-21 09:00:22	9H 0M 22S	21	12	2024	0
24,35	2024-12-21	2024-12-21 09:30:06	9H 30M 6S	21	12	2024	30
24,35	2024-12-21	2024-12-21 09:30:06	9H 30M 6S	21	12	2024	30
24,35	2024-12-21	2024-12-21 09:30:06	9H 30M 6S	21	12	2024	30
23,76	2024-12-21	2024-12-21 09:30:22	9H 30M 22S	21	12	2024	30
23,76	2024-12-21	2024-12-21 09:30:22	9H 30M 22S	21	12	2024	30
23,76	2024-12-21	2024-12-21 09:30:22	9H 30M 22S	21	12	2024	30
24,91	2024-12-21	2024-12-21 10:00:06	10H 0M 6S	21	12	2024	0
24,91	2024-12-21	2024-12-21 10:00:06	10H 0M 6S	21	12	2024	0
24,48	2024-12-21	2024-12-21 10:00:22	10H 0M 22S	21	12	2024	0
24,48	2024-12-21	2024-12-21 10:00:22	10H 0M 22S	21	12	2024	0
24,48	2024-12-21	2024-12-21 10:00:22	10H 0M 22S	21	12	2024	0
25,4	2024-12-21	2024-12-21 10:30:06	10H 30M 6S	21	12	2024	30
25,4	2024-12-21	2024-12-21 10:30:06	10H 30M 6S	21	12	2024	30
25,4	2024-12-21	2024-12-21 10:30:06	10H 30M 6S	21	12	2024	30
25,12	2024-12-21	2024-12-21 10:30:21	10H 30M 21S	21	12	2024	30
25,12	2024-12-21	2024-12-21 10:30:21	10H 30M 21S	21	12	2024	30
25,12	2024-12-21	2024-12-21 10:30:21	10H 30M 21S	21	12	2024	30
25,82	2024-12-21	2024-12-21 11:00:06	11H 0M 6S	21	12	2024	0
25,82	2024-12-21	2024-12-21 11:00:06	11H 0M 6S	21	12	2024	0
25,82	2024-12-21	2024-12-21 11:00:06	11H 0M 6S	21	12	2024	0
25,63	2024-12-21	2024-12-21 11:00:21	11H 0M 21S	21	12	2024	0
25,63	2024-12-21	2024-12-21 11:00:21	11H 0M 21S	21	12	2024	0
25,63	2024-12-21	2024-12-21 11:00:21	11H 0M 21S	21	12	2024	0
26,3	2024-12-21	2024-12-21 11:30:06	11H 30M 6S	21	12	2024	30
26,3	2024-12-21	2024-12-21 11:30:06	11H 30M 6S	21	12	2024	30
26,3	2024-12-21	2024-12-21 11:30:06	11H 30M 6S	21	12	2024	30
26,19	2024-12-21	2024-12-21 11:30:21	11H 30M 21S	21	12	2024	30
26,19	2024-12-21	2024-12-21 11:30:21	11H 30M 21S	21	12	2024	30
26,19	2024-12-21	2024-12-21 11:30:21	11H 30M 21S	21	12	2024	30
27,23	2024-12-21	2024-12-21 12:00:07	12H 0M 7S	21	12	2024	0
27,23	2024-12-21	2024-12-21 12:00:07	12H 0M 7S	21	12	2024	0
27,23	2024-12-21	2024-12-21 12:00:07	12H 0M 7S	21	12	2024	0
27,11	2024-12-21	2024-12-21 12:00:21	12H 0M 21S	21	12	2024	0
27,11	2024-12-21	2024-12-21 12:00:21	12H 0M 21S	21	12	2024	0
27,11	2024-12-21	2024-12-21 12:00:21	12H 0M 21S	21	12	2024	0
28,07	2024-12-21	2024-12-21 12:30:05	12H 30M 5S	21	12	2024	30
28,07	2024-12-21	2024-12-21 12:30:05	12H 30M 5S	21	12	2024	30
28,07	2024-12-21	2024-12-21 12:30:05	12H 30M 5S	21	12	2024	30
28,04	2024-12-21	2024-12-21 12:30:21	12H 30M 21S	21	12	2024	30
28,04	2024-12-21	2024-12-21 12:30:21	12H 30M 21S	21	12	2024	30
28,04	2024-12-21	2024-12-21 12:30:21	12H 30M 21S	21	12	2024	30
26,6	2024-12-21	2024-12-21 13:00:05	13H 0M 5S	21	12	2024	0
26,6	2024-12-21	2024-12-21 13:00:05	13H 0M 5S	21	12	2024	0
26,6	2024-12-21	2024-12-21 13:00:05	13H 0M 5S	21	12	2024	0
26,6	2024-12-21	2024-12-21 13:00:21	13H 0M 21S	21	12	2024	0
26,6	2024-12-21	2024-12-21 13:00:21	13H 0M 21S	21	12	2024	0
26,6	2024-12-21	2024-12-21 13:00:21	13H 0M 21S	21	12	2024	0
25,54	2024-12-21	2024-12-21 13:30:05	13H 30M 5S	21	12	2024	30
25,54	2024-12-21	2024-12-21 13:30:05	13H 30M 5S	21	12	2024	30
25,54	2024-12-21	2024-12-21 13:30:05	13H 30M 5S	21	12	2024	30
25,37	2024-12-21	2024-12-21 13:30:21	13H 30M 21S	21	12	2024	30
25,37	2024-12-21	2024-12-21 13:30:21	13H 30M 21S	21	12	2024	30
25,37	2024-12-21	2024-12-21 13:30:21	13H 30M 21S	21	12	2024	30
24,16	2024-12-21	2024-12-21 14:00:05	14H 0M 5S	21	12	2024	0
24,16	2024-12-21	2024-12-21 14:00:05	14H 0M 5S	21	12	2024	0
24,16	2024-12-21	2024-12-21 14:00:05	14H 0M 5S	21	12	2024	0
23,66	2024-12-21	2024-12-21 14:00:20	14H 0M 20S	21	12	2024	0
23,66	2024-12-21	2024-12-21 14:00:20	14H 0M 20S	21	12	2024	0
23,66	2024-12-21	2024-12-21 14:00:20	14H 0M 20S	21	12	2024	0
22,63	2024-12-21	2024-12-21 14:30:05	14H 30M 5S	21	12	2024	30
22,63	2024-12-21	2024-12-21 14:30:05	14H 30M 5S	21	12	2024	30
22,63	2024-12-21	2024-12-21 14:30:05	14H 30M 5S	21	12	2024	30
22,16	2024-12-21	2024-12-21 14:30:20	14H 30M 20S	21	12	2024	30
22,16	2024-12-21	2024-12-21 14:30:20	14H 30M 20S	21	12	2024	30
22,16	2024-12-21	2024-12-21 14:30:20	14H 30M 20S	21	12	2024	30
22,18	2024-12-21	2024-12-21 15:00:05	15H 0M 5S	21	12	2024	0
22,18	2024-12-21	2024-12-21 15:00:05	15H 0M 5S	21	12	2024	0
22,18	2024-12-21	2024-12-21 15:00:05	15H 0M 5S	21	12	2024	0
21,78	2024-12-21	2024-12-21 15:00:20	15H 0M 20S	21	12	2024	0
21,78	2024-12-21	2024-12-21 15:00:20	15H 0M 20S	21	12	2024	0
21,91	2024-12-21	2024-12-21 15:30:05	15H 30M 5S	21	12	2024	30
21,91	2024-12-21	2024-12-21 15:30:05	15H 30M 5S	21	12	2024	30
21,91	2024-12-21	2024-12-21 15:30:05	15H 30M 5S	21	12	2024	30
21,48	2024-12-21	2024-12-21 15:30:20	15H 30M 20S	21	12	2024	30
21,48	2024-12-21	2024-12-21 15:30:20	15H 30M 20S	21	12	2024	30
21,48	2024-12-21	2024-12-21 15:30:20	15H 30M 20S	21	12	2024	30
22,02	2024-12-21	2024-12-21 16:00:05	16H 0M 5S	21	12	2024	0
22,02	2024-12-21	2024-12-21 16:00:05	16H 0M 5S	21	12	2024	0
22,02	2024-12-21	2024-12-21 16:00:05	16H 0M 5S	21	12	2024	0
21,3	2024-12-21	2024-12-21 16:00:20	16H 0M 20S	21	12	2024	0
21,3	2024-12-21	2024-12-21 16:00:20	16H 0M 20S	21	12	2024	0
21,3	2024-12-21	2024-12-21 16:00:20	16H 0M 20S	21	12	2024	0
21,6	2024-12-21	2024-12-21 16:30:04	16H 30M 4S	21	12	2024	30
21,6	2024-12-21	2024-12-21 16:30:04	16H 30M 4S	21	12	2024	30
21,6	2024-12-21	2024-12-21 16:30:04	16H 30M 4S	21	12	2024	30
21,17	2024-12-21	2024-12-21 16:30:20	16H 30M 20S	21	12	2024	30
21,17	2024-12-21	2024-12-21 16:30:20	16H 30M 20S	21	12	2024	30
21,17	2024-12-21	2024-12-21 16:30:20	16H 30M 20S	21	12	2024	30
22,05	2024-12-21	2024-12-21 17:00:43	17H 0M 43S	21	12	2024	0
22,05	2024-12-21	2024-12-21 17:00:43	17H 0M 43S	21	12	2024	0
22,05	2024-12-21	2024-12-21 17:00:43	17H 0M 43S	21	12	2024	0
21,81	2024-12-21	2024-12-21 18:00:05	18H 0M 5S	21	12	2024	0
21,81	2024-12-21	2024-12-21 18:00:05	18H 0M 5S	21	12	2024	0
21,81	2024-12-21	2024-12-21 18:00:05	18H 0M 5S	21	12	2024	0
21,37	2024-12-21	2024-12-21 18:00:19	18H 0M 19S	21	12	2024	0
